date,product_id,origin_country,tariff_rate
17-06-2025,P0554,USA,9
24-06-2025,P0554,USA,9
20-05-2025,P0555,USA,9
27-05-2025,P0555,USA,10
03-06-2025,P0555,USA,12
10-06-2025,P0555,USA,11
17-06-2025,P0555,USA,8
24-06-2025,P0555,USA,10
20-05-2025,P0556,USA,4
27-05-2025,P0556,USA,7
03-06-2025,P0556,USA,3
10-06-2025,P0556,USA,7
17-06-2025,P0556,USA,5
24-06-2025,P0556,USA,6
20-05-2025,P0557,Pakistan,16
27-05-2025,P0557,Pakistan,13
03-06-2025,P0557,Pakistan,14
10-06-2025,P0557,Pakistan,13
17-06-2025,P0557,Pakistan,16
24-06-2025,P0557,Pakistan,13
20-05-2025,P0558,USA,17
27-05-2025,P0558,USA,16
03-06-2025,P0558,USA,13
10-06-2025,P0558,USA,15
17-06-2025,P0558,USA,13
24-06-2025,P0558,USA,14
20-05-2025,P0559,India,8
27-05-2025,P0559,India,11
03-06-2025,P0559,India,8
10-06-2025,P0559,India,8
17-06-2025,P0559,India,12
24-06-2025,P0559,India,11
20-05-2025,P0560,Bangladesh,6
27-05-2025,P0560,Bangladesh,5
03-06-2025,P0560,Bangladesh,4
10-06-2025,P0560,Bangladesh,7
17-06-2025,P0560,Bangladesh,5
24-06-2025,P0560,Bangladesh,5
20-05-2025,P0561,India,14
27-05-2025,P0561,India,16
03-06-2025,P0561,India,14
10-06-2025,P0561,India,14
17-06-2025,P0561,India,13
24-06-2025,P0561,India,17
20-05-2025,P0562,India,18
27-05-2025,P0562,India,19
03-06-2025,P0562,India,18
10-06-2025,P0562,India,19
17-06-2025,P0562,India,19
24-06-2025,P0562,India,20
20-05-2025,P0563,Bangladesh,10
27-05-2025,P0563,Bangladesh,8
03-06-2025,P0563,Bangladesh,12
10-06-2025,P0563,Bangladesh,9
17-06-2025,P0563,Bangladesh,10
24-06-2025,P0563,Bangladesh,11
20-05-2025,P0564,Vietnam,19
27-05-2025,P0564,Vietnam,21
03-06-2025,P0564,Vietnam,21
10-06-2025,P0564,Vietnam,19
17-06-2025,P0564,Vietnam,22
24-06-2025,P0564,Vietnam,20
20-05-2025,P0565,USA,8
27-05-2025,P0565,USA,12
03-06-2025,P0565,USA,9
10-06-2025,P0565,USA,11
17-06-2025,P0565,USA,11
24-06-2025,P0565,USA,11
20-05-2025,P0566,Mexico,13
27-05-2025,P0566,Mexico,17
03-06-2025,P0566,Mexico,15
10-06-2025,P0566,Mexico,16
17-06-2025,P0566,Mexico,16
24-06-2025,P0566,Mexico,17
20-05-2025,P0567,India,13
27-05-2025,P0567,India,13
03-06-2025,P0567,India,17
10-06-2025,P0567,India,15
17-06-2025,P0567,India,14
24-06-2025,P0567,India,15
20-05-2025,P0568,Mexico,3
27-05-2025,P0568,Mexico,6
03-06-2025,P0568,Mexico,3
10-06-2025,P0568,Mexico,3
17-06-2025,P0568,Mexico,5
24-06-2025,P0568,Mexico,7
20-05-2025,P0569,Bangladesh,20
27-05-2025,P0569,Bangladesh,22
03-06-2025,P0569,Bangladesh,19
10-06-2025,P0569,Bangladesh,18
17-06-2025,P0569,Bangladesh,22
24-06-2025,P0569,Bangladesh,22
20-05-2025,P0570,India,21
27-05-2025,P0570,India,21
03-06-2025,P0570,India,18
10-06-2025,P0570,India,22
17-06-2025,P0570,India,21
24-06-2025,P0570,India,19
20-05-2025,P0571,USA,20
27-05-2025,P0571,USA,18
03-06-2025,P0571,USA,18
10-06-2025,P0571,USA,21
17-06-2025,P0571,USA,21
24-06-2025,P0571,USA,19
20-05-2025,P0572,China,14
27-05-2025,P0572,China,13
03-06-2025,P0572,China,14
10-06-2025,P0572,China,16
17-06-2025,P0572,China,14
24-06-2025,P0572,China,13
20-05-2025,P0573,Vietnam,18
27-05-2025,P0573,Vietnam,19
03-06-2025,P0573,Vietnam,18
10-06-2025,P0573,Vietnam,21
17-06-2025,P0573,Vietnam,19
24-06-2025,P0573,Vietnam,21
20-05-2025,P0574,China,14
27-05-2025,P0574,China,17
03-06-2025,P0574,China,16
10-06-2025,P0574,China,17
17-06-2025,P0574,China,13
24-06-2025,P0574,China,14
20-05-2025,P0575,India,8
27-05-2025,P0575,India,10
03-06-2025,P0575,India,11
10-06-2025,P0575,India,12
17-06-2025,P0575,India,11
24-06-2025,P0575,India,8
20-05-2025,P0576,Pakistan,17
27-05-2025,P0576,Pakistan,17
03-06-2025,P0576,Pakistan,17
10-06-2025,P0576,Pakistan,16
17-06-2025,P0576,Pakistan,16
24-06-2025,P0576,Pakistan,16
20-05-2025,P0577,China,17
27-05-2025,P0577,China,17
03-06-2025,P0577,China,16
10-06-2025,P0577,China,13
17-06-2025,P0577,China,15
24-06-2025,P0577,China,14
20-05-2025,P0578,India,22
27-05-2025,P0578,India,21
03-06-2025,P0578,India,20
10-06-2025,P0578,India,18
17-06-2025,P0578,India,18
24-06-2025,P0578,India,22
20-05-2025,P0579,Vietnam,7
27-05-2025,P0579,Vietnam,5
03-06-2025,P0579,Vietnam,6
10-06-2025,P0579,Vietnam,5
17-06-2025,P0579,Vietnam,5
24-06-2025,P0579,Vietnam,4
20-05-2025,P0580,USA,4
27-05-2025,P0580,USA,6
03-06-2025,P0580,USA,3
10-06-2025,P0580,USA,5
17-06-2025,P0580,USA,6
24-06-2025,P0580,USA,3
20-05-2025,P0581,Malaysia,12
27-05-2025,P0581,Malaysia,8
03-06-2025,P0581,Malaysia,12
10-06-2025,P0581,Malaysia,11
17-06-2025,P0581,Malaysia,11
24-06-2025,P0581,Malaysia,11
20-05-2025,P0582,Thailand,22
27-05-2025,P0582,Thailand,21
03-06-2025,P0582,Thailand,22
10-06-2025,P0582,Thailand,22
17-06-2025,P0582,Thailand,22
24-06-2025,P0582,Thailand,20
20-05-2025,P0583,China,4
27-05-2025,P0583,China,6
03-06-2025,P0583,China,6
10-06-2025,P0583,China,4
17-06-2025,P0583,China,7
24-06-2025,P0583,China,6
20-05-2025,P0584,Vietnam,3
27-05-2025,P0584,Vietnam,3
03-06-2025,P0584,Vietnam,5
10-06-2025,P0584,Vietnam,4
17-06-2025,P0584,Vietnam,4
24-06-2025,P0584,Vietnam,6
20-05-2025,P0585,Vietnam,9
27-05-2025,P0585,Vietnam,9
03-06-2025,P0585,Vietnam,8
10-06-2025,P0585,Vietnam,8
17-06-2025,P0585,Vietnam,8
24-06-2025,P0585,Vietnam,9
20-05-2025,P0586,USA,3
27-05-2025,P0586,USA,4
03-06-2025,P0586,USA,7
10-06-2025,P0586,USA,5
17-06-2025,P0586,USA,7
24-06-2025,P0586,USA,3
20-05-2025,P0587,Mexico,9
27-05-2025,P0587,Mexico,12
03-06-2025,P0587,Mexico,11
10-06-2025,P0587,Mexico,11
17-06-2025,P0587,Mexico,12
24-06-2025,P0587,Mexico,11
20-05-2025,P0588,China,9
27-05-2025,P0588,China,12
03-06-2025,P0588,China,11
10-06-2025,P0588,China,11
17-06-2025,P0588,China,10
24-06-2025,P0588,China,10
20-05-2025,P0589,USA,3
27-05-2025,P0589,USA,7
03-06-2025,P0589,USA,7
10-06-2025,P0589,USA,5
17-06-2025,P0589,USA,6
24-06-2025,P0589,USA,6
20-05-2025,P0590,Bangladesh,3
27-05-2025,P0590,Bangladesh,5
03-06-2025,P0590,Bangladesh,3
10-06-2025,P0590,Bangladesh,7
17-06-2025,P0590,Bangladesh,7
24-06-2025,P0590,Bangladesh,7
20-05-2025,P0591,India,12
27-05-2025,P0591,India,12
03-06-2025,P0591,India,11
10-06-2025,P0591,India,8
17-06-2025,P0591,India,10
24-06-2025,P0591,India,9
20-05-2025,P0592,India,14
27-05-2025,P0592,India,16
03-06-2025,P0592,India,14
10-06-2025,P0592,India,13
17-06-2025,P0592,India,13
24-06-2025,P0592,India,13
20-05-2025,P0593,Germany,22
27-05-2025,P0593,Germany,19
03-06-2025,P0593,Germany,22
10-06-2025,P0593,Germany,21
17-06-2025,P0593,Germany,20
24-06-2025,P0593,Germany,19
20-05-2025,P0594,China,9
27-05-2025,P0594,China,12
03-06-2025,P0594,China,8
10-06-2025,P0594,China,9
17-06-2025,P0594,China,12
24-06-2025,P0594,China,12
20-05-2025,P0595,China,13
27-05-2025,P0595,China,13
03-06-2025,P0595,China,15
10-06-2025,P0595,China,17
17-06-2025,P0595,China,13
24-06-2025,P0595,China,15
20-05-2025,P0596,USA,6
27-05-2025,P0596,USA,4
03-06-2025,P0596,USA,7
10-06-2025,P0596,USA,4
17-06-2025,P0596,USA,4
24-06-2025,P0596,USA,7
20-05-2025,P0597,Vietnam,9
27-05-2025,P0597,Vietnam,9
03-06-2025,P0597,Vietnam,10
10-06-2025,P0597,Vietnam,12
17-06-2025,P0597,Vietnam,8
24-06-2025,P0597,Vietnam,8
20-05-2025,P0598,USA,14
27-05-2025,P0598,USA,17
03-06-2025,P0598,USA,15
10-06-2025,P0598,USA,17
17-06-2025,P0598,USA,13
24-06-2025,P0598,USA,15
20-05-2025,P0599,Mexico,22
27-05-2025,P0599,Mexico,19
03-06-2025,P0599,Mexico,21
10-06-2025,P0599,Mexico,19
17-06-2025,P0599,Mexico,21
24-06-2025,P0599,Mexico,22
20-05-2025,P0600,Mexico,13
27-05-2025,P0600,Mexico,16
03-06-2025,P0600,Mexico,17
10-06-2025,P0600,Mexico,16
17-06-2025,P0600,Mexico,15
24-06-2025,P0600,Mexico,16
20-05-2025,P0601,USA,8
27-05-2025,P0601,USA,10
03-06-2025,P0601,USA,9
10-06-2025,P0601,USA,11
17-06-2025,P0601,USA,11
24-06-2025,P0601,USA,8
20-05-2025,P0602,USA,12
27-05-2025,P0602,USA,8
03-06-2025,P0602,USA,9
10-06-2025,P0602,USA,11
17-06-2025,P0602,USA,10
24-06-2025,P0602,USA,10
20-05-2025,P0603,USA,6
27-05-2025,P0603,USA,4
03-06-2025,P0603,USA,6
10-06-2025,P0603,USA,4
17-06-2025,P0603,USA,4
24-06-2025,P0603,USA,3
20-05-2025,P0604,India,11
27-05-2025,P0604,India,8
03-06-2025,P0604,India,9
10-06-2025,P0604,India,12
17-06-2025,P0604,India,9
24-06-2025,P0604,India,12
20-05-2025,P0605,USA,13
27-05-2025,P0605,USA,15
03-06-2025,P0605,USA,15
10-06-2025,P0605,USA,13
17-06-2025,P0605,USA,17
24-06-2025,P0605,USA,16
20-05-2025,P0606,China,14
27-05-2025,P0606,China,17
03-06-2025,P0606,China,17
10-06-2025,P0606,China,13
17-06-2025,P0606,China,15
24-06-2025,P0606,China,13
20-05-2025,P0607,Argentina,19
27-05-2025,P0607,Argentina,22
03-06-2025,P0607,Argentina,22
10-06-2025,P0607,Argentina,22
17-06-2025,P0607,Argentina,18
24-06-2025,P0607,Argentina,20
20-05-2025,P0608,China,18
27-05-2025,P0608,China,21
03-06-2025,P0608,China,18
10-06-2025,P0608,China,19
17-06-2025,P0608,China,19
24-06-2025,P0608,China,20
20-05-2025,P0609,China,17
27-05-2025,P0609,China,13
03-06-2025,P0609,China,16
10-06-2025,P0609,China,14
17-06-2025,P0609,China,14
24-06-2025,P0609,China,13
20-05-2025,P0610,China,16
27-05-2025,P0610,China,15
03-06-2025,P0610,China,13
10-06-2025,P0610,China,17
17-06-2025,P0610,China,14
24-06-2025,P0610,China,17
20-05-2025,P0611,Mexico,13
27-05-2025,P0611,Mexico,15
03-06-2025,P0611,Mexico,16
10-06-2025,P0611,Mexico,16
17-06-2025,P0611,Mexico,15
24-06-2025,P0611,Mexico,13
20-05-2025,P0612,Vietnam,11
27-05-2025,P0612,Vietnam,11
03-06-2025,P0612,Vietnam,12
10-06-2025,P0612,Vietnam,11
17-06-2025,P0612,Vietnam,8
24-06-2025,P0612,Vietnam,8
20-05-2025,P0613,USA,12
27-05-2025,P0613,USA,9
03-06-2025,P0613,USA,8
10-06-2025,P0613,USA,12
17-06-2025,P0613,USA,11
24-06-2025,P0613,USA,10
20-05-2025,P0614,Thailand,10
27-05-2025,P0614,Thailand,11
03-06-2025,P0614,Thailand,9
10-06-2025,P0614,Thailand,8
17-06-2025,P0614,Thailand,9
24-06-2025,P0614,Thailand,9
20-05-2025,P0615,USA,20
27-05-2025,P0615,USA,21
03-06-2025,P0615,USA,20
10-06-2025,P0615,USA,21
17-06-2025,P0615,USA,20
24-06-2025,P0615,USA,22
20-05-2025,P0616,Germany,12
27-05-2025,P0616,Germany,11
03-06-2025,P0616,Germany,10
10-06-2025,P0616,Germany,9
17-06-2025,P0616,Germany,8
24-06-2025,P0616,Germany,12
20-05-2025,P0617,Thailand,16
27-05-2025,P0617,Thailand,17
03-06-2025,P0617,Thailand,15
10-06-2025,P0617,Thailand,17
17-06-2025,P0617,Thailand,14
24-06-2025,P0617,Thailand,16
20-05-2025,P0618,Indonesia,10
27-05-2025,P0618,Indonesia,12
03-06-2025,P0618,Indonesia,12
10-06-2025,P0618,Indonesia,12
17-06-2025,P0618,Indonesia,8
24-06-2025,P0618,Indonesia,9
20-05-2025,P0619,China,19
27-05-2025,P0619,China,21
03-06-2025,P0619,China,18
10-06-2025,P0619,China,19
17-06-2025,P0619,China,19
24-06-2025,P0619,China,20
20-05-2025,P0620,India,19
27-05-2025,P0620,India,20
03-06-2025,P0620,India,22
10-06-2025,P0620,India,19
17-06-2025,P0620,India,22
24-06-2025,P0620,India,20
20-05-2025,P0621,China,6
27-05-2025,P0621,China,7
03-06-2025,P0621,China,3
10-06-2025,P0621,China,7
17-06-2025,P0621,China,3
24-06-2025,P0621,China,4
20-05-2025,P0622,USA,14
27-05-2025,P0622,USA,14
03-06-2025,P0622,USA,14
10-06-2025,P0622,USA,14
17-06-2025,P0622,USA,16
24-06-2025,P0622,USA,15
20-05-2025,P0623,Mexico,18
27-05-2025,P0623,Mexico,19
03-06-2025,P0623,Mexico,20
10-06-2025,P0623,Mexico,22
17-06-2025,P0623,Mexico,19
24-06-2025,P0623,Mexico,18
20-05-2025,P0624,USA,11
27-05-2025,P0624,USA,9
03-06-2025,P0624,USA,8
10-06-2025,P0624,USA,12
17-06-2025,P0624,USA,11
24-06-2025,P0624,USA,10
20-05-2025,P0625,Argentina,5
27-05-2025,P0625,Argentina,7
03-06-2025,P0625,Argentina,3
10-06-2025,P0625,Argentina,6
17-06-2025,P0625,Argentina,6
24-06-2025,P0625,Argentina,6
20-05-2025,P0626,China,22
27-05-2025,P0626,China,18
03-06-2025,P0626,China,22
10-06-2025,P0626,China,22
17-06-2025,P0626,China,22
24-06-2025,P0626,China,21
20-05-2025,P0627,Malaysia,7
27-05-2025,P0627,Malaysia,3
03-06-2025,P0627,Malaysia,5
10-06-2025,P0627,Malaysia,5
17-06-2025,P0627,Malaysia,4
24-06-2025,P0627,Malaysia,6
20-05-2025,P0628,Pakistan,12
27-05-2025,P0628,Pakistan,12
03-06-2025,P0628,Pakistan,8
10-06-2025,P0628,Pakistan,12
17-06-2025,P0628,Pakistan,8
24-06-2025,P0628,Pakistan,12
20-05-2025,P0629,USA,17
27-05-2025,P0629,USA,13
03-06-2025,P0629,USA,14
10-06-2025,P0629,USA,14
17-06-2025,P0629,USA,16
24-06-2025,P0629,USA,15
20-05-2025,P0630,Germany,21
27-05-2025,P0630,Germany,21
03-06-2025,P0630,Germany,20
10-06-2025,P0630,Germany,19
17-06-2025,P0630,Germany,21
24-06-2025,P0630,Germany,18
20-05-2025,P0631,Vietnam,18
27-05-2025,P0631,Vietnam,18
03-06-2025,P0631,Vietnam,19
10-06-2025,P0631,Vietnam,22
17-06-2025,P0631,Vietnam,18
24-06-2025,P0631,Vietnam,18
20-05-2025,P0632,Vietnam,4
27-05-2025,P0632,Vietnam,6
03-06-2025,P0632,Vietnam,3
10-06-2025,P0632,Vietnam,6
17-06-2025,P0632,Vietnam,5
24-06-2025,P0632,Vietnam,3
20-05-2025,P0633,USA,16
27-05-2025,P0633,USA,16
03-06-2025,P0633,USA,14
10-06-2025,P0633,USA,13
17-06-2025,P0633,USA,14
24-06-2025,P0633,USA,13
20-05-2025,P0634,Vietnam,12
27-05-2025,P0634,Vietnam,10
03-06-2025,P0634,Vietnam,9
10-06-2025,P0634,Vietnam,11
17-06-2025,P0634,Vietnam,9
24-06-2025,P0634,Vietnam,9
20-05-2025,P0635,Bangladesh,17
27-05-2025,P0635,Bangladesh,16
03-06-2025,P0635,Bangladesh,15
10-06-2025,P0635,Bangladesh,13
17-06-2025,P0635,Bangladesh,14
24-06-2025,P0635,Bangladesh,15
20-05-2025,P0636,Argentina,3
27-05-2025,P0636,Argentina,4
03-06-2025,P0636,Argentina,3
10-06-2025,P0636,Argentina,4
17-06-2025,P0636,Argentina,6
24-06-2025,P0636,Argentina,7
20-05-2025,P0637,Vietnam,3
27-05-2025,P0637,Vietnam,6
03-06-2025,P0637,Vietnam,7
10-06-2025,P0637,Vietnam,5
17-06-2025,P0637,Vietnam,3
24-06-2025,P0637,Vietnam,6
20-05-2025,P0638,USA,18
27-05-2025,P0638,USA,19
03-06-2025,P0638,USA,18
10-06-2025,P0638,USA,21
17-06-2025,P0638,USA,19
24-06-2025,P0638,USA,21
20-05-2025,P0639,Vietnam,4
27-05-2025,P0639,Vietnam,4
03-06-2025,P0639,Vietnam,5
10-06-2025,P0639,Vietnam,7
17-06-2025,P0639,Vietnam,7
24-06-2025,P0639,Vietnam,5
20-05-2025,P0640,China,17
27-05-2025,P0640,China,14
03-06-2025,P0640,China,17
10-06-2025,P0640,China,15
17-06-2025,P0640,China,15
24-06-2025,P0640,China,16
20-05-2025,P0641,USA,16
27-05-2025,P0641,USA,14
03-06-2025,P0641,USA,17
10-06-2025,P0641,USA,13
17-06-2025,P0641,USA,15
24-06-2025,P0641,USA,17
20-05-2025,P0642,USA,5
27-05-2025,P0642,USA,7
03-06-2025,P0642,USA,3
10-06-2025,P0642,USA,5
17-06-2025,P0642,USA,4
24-06-2025,P0642,USA,4
20-05-2025,P0643,India,14
27-05-2025,P0643,India,17
03-06-2025,P0643,India,13
10-06-2025,P0643,India,16
17-06-2025,P0643,India,16
24-06-2025,P0643,India,17
20-05-2025,P0644,India,6
27-05-2025,P0644,India,6
03-06-2025,P0644,India,3
10-06-2025,P0644,India,7
17-06-2025,P0644,India,5
24-06-2025,P0644,India,3
20-05-2025,P0645,USA,8
27-05-2025,P0645,USA,8
03-06-2025,P0645,USA,10
10-06-2025,P0645,USA,8
17-06-2025,P0645,USA,11
24-06-2025,P0645,USA,10
20-05-2025,P0646,India,19
27-05-2025,P0646,India,19
03-06-2025,P0646,India,22
10-06-2025,P0646,India,22
17-06-2025,P0646,India,20
24-06-2025,P0646,India,20
20-05-2025,P0647,USA,18
27-05-2025,P0647,USA,21
03-06-2025,P0647,USA,20
10-06-2025,P0647,USA,18
17-06-2025,P0647,USA,18
24-06-2025,P0647,USA,21
20-05-2025,P0648,China,8
27-05-2025,P0648,China,10
03-06-2025,P0648,China,10
10-06-2025,P0648,China,10
17-06-2025,P0648,China,8
24-06-2025,P0648,China,9
20-05-2025,P0649,Argentina,7
27-05-2025,P0649,Argentina,5
03-06-2025,P0649,Argentina,7
10-06-2025,P0649,Argentina,4
17-06-2025,P0649,Argentina,4
24-06-2025,P0649,Argentina,7
20-05-2025,P0650,Malaysia,8
27-05-2025,P0650,Malaysia,12
03-06-2025,P0650,Malaysia,8
10-06-2025,P0650,Malaysia,9
17-06-2025,P0650,Malaysia,9
24-06-2025,P0650,Malaysia,11
20-05-2025,P0651,China,15
27-05-2025,P0651,China,14
03-06-2025,P0651,China,16
10-06-2025,P0651,China,13
17-06-2025,P0651,China,15
24-06-2025,P0651,China,17
20-05-2025,P0652,China,20
27-05-2025,P0652,China,18
03-06-2025,P0652,China,19
10-06-2025,P0652,China,21
17-06-2025,P0652,China,20
24-06-2025,P0652,China,22
20-05-2025,P0653,China,20
27-05-2025,P0653,China,20
03-06-2025,P0653,China,18
10-06-2025,P0653,China,21
17-06-2025,P0653,China,22
24-06-2025,P0653,China,21
20-05-2025,P0654,Mexico,7
27-05-2025,P0654,Mexico,6
03-06-2025,P0654,Mexico,4
10-06-2025,P0654,Mexico,7
17-06-2025,P0654,Mexico,7
24-06-2025,P0654,Mexico,6
20-05-2025,P0655,South Korea,4
27-05-2025,P0655,South Korea,3
03-06-2025,P0655,South Korea,5
10-06-2025,P0655,South Korea,5
17-06-2025,P0655,South Korea,5
24-06-2025,P0655,South Korea,7
20-05-2025,P0656,USA,14
27-05-2025,P0656,USA,14
03-06-2025,P0656,USA,15
10-06-2025,P0656,USA,17
17-06-2025,P0656,USA,13
24-06-2025,P0656,USA,15
20-05-2025,P0657,China,19
27-05-2025,P0657,China,20
03-06-2025,P0657,China,18
10-06-2025,P0657,China,19
17-06-2025,P0657,China,22
24-06-2025,P0657,China,22
20-05-2025,P0658,USA,8
27-05-2025,P0658,USA,12
03-06-2025,P0658,USA,12
10-06-2025,P0658,USA,12
17-06-2025,P0658,USA,9
24-06-2025,P0658,USA,9
20-05-2025,P0659,China,14
27-05-2025,P0659,China,13
03-06-2025,P0659,China,15
10-06-2025,P0659,China,14
17-06-2025,P0659,China,17
24-06-2025,P0659,China,14
20-05-2025,P0660,Germany,12
27-05-2025,P0660,Germany,9
03-06-2025,P0660,Germany,9
10-06-2025,P0660,Germany,9
17-06-2025,P0660,Germany,10
24-06-2025,P0660,Germany,10
20-05-2025,P0661,France,4
27-05-2025,P0661,France,3
03-06-2025,P0661,France,6
10-06-2025,P0661,France,3
17-06-2025,P0661,France,3
24-06-2025,P0661,France,4
20-05-2025,P0662,Mexico,17
27-05-2025,P0662,Mexico,15
03-06-2025,P0662,Mexico,17
10-06-2025,P0662,Mexico,17
17-06-2025,P0662,Mexico,16
24-06-2025,P0662,Mexico,17
20-05-2025,P0663,USA,21
27-05-2025,P0663,USA,18
03-06-2025,P0663,USA,20
10-06-2025,P0663,USA,22
17-06-2025,P0663,USA,21
24-06-2025,P0663,USA,20
20-05-2025,P0664,USA,18
27-05-2025,P0664,USA,21
03-06-2025,P0664,USA,21
10-06-2025,P0664,USA,21
17-06-2025,P0664,USA,21
24-06-2025,P0664,USA,22
20-05-2025,P0665,Indonesia,9
27-05-2025,P0665,Indonesia,9
03-06-2025,P0665,Indonesia,10
10-06-2025,P0665,Indonesia,11
17-06-2025,P0665,Indonesia,12
24-06-2025,P0665,Indonesia,8
20-05-2025,P0666,China,19
27-05-2025,P0666,China,21
03-06-2025,P0666,China,20
10-06-2025,P0666,China,20
17-06-2025,P0666,China,22
24-06-2025,P0666,China,22
20-05-2025,P0667,China,21
27-05-2025,P0667,China,21
03-06-2025,P0667,China,20
10-06-2025,P0667,China,21
17-06-2025,P0667,China,22
24-06-2025,P0667,China,18
20-05-2025,P0668,USA,18
27-05-2025,P0668,USA,19
03-06-2025,P0668,USA,22
10-06-2025,P0668,USA,19
17-06-2025,P0668,USA,22
24-06-2025,P0668,USA,20
20-05-2025,P0669,Brazil,11
27-05-2025,P0669,Brazil,11
03-06-2025,P0669,Brazil,11
10-06-2025,P0669,Brazil,10
17-06-2025,P0669,Brazil,12
24-06-2025,P0669,Brazil,9
20-05-2025,P0670,Vietnam,15
27-05-2025,P0670,Vietnam,17
03-06-2025,P0670,Vietnam,16
10-06-2025,P0670,Vietnam,13
17-06-2025,P0670,Vietnam,16
24-06-2025,P0670,Vietnam,17
20-05-2025,P0671,USA,14
27-05-2025,P0671,USA,15
03-06-2025,P0671,USA,13
10-06-2025,P0671,USA,14
17-06-2025,P0671,USA,14
24-06-2025,P0671,USA,14
20-05-2025,P0672,Bangladesh,6
27-05-2025,P0672,Bangladesh,6
03-06-2025,P0672,Bangladesh,6
10-06-2025,P0672,Bangladesh,7
17-06-2025,P0672,Bangladesh,3
24-06-2025,P0672,Bangladesh,7
20-05-2025,P0673,China,6
27-05-2025,P0673,China,5
03-06-2025,P0673,China,7
10-06-2025,P0673,China,5
17-06-2025,P0673,China,4
24-06-2025,P0673,China,6
20-05-2025,P0674,India,5
27-05-2025,P0674,India,3
03-06-2025,P0674,India,6
10-06-2025,P0674,India,7
17-06-2025,P0674,India,6
24-06-2025,P0674,India,5
20-05-2025,P0675,China,11
27-05-2025,P0675,China,11
03-06-2025,P0675,China,8
10-06-2025,P0675,China,12
17-06-2025,P0675,China,11
24-06-2025,P0675,China,12
20-05-2025,P0676,China,7
27-05-2025,P0676,China,6
03-06-2025,P0676,China,7
10-06-2025,P0676,China,5
17-06-2025,P0676,China,4
24-06-2025,P0676,China,6
20-05-2025,P0677,China,9
27-05-2025,P0677,China,10
03-06-2025,P0677,China,8
10-06-2025,P0677,China,12
17-06-2025,P0677,China,12
24-06-2025,P0677,China,8
20-05-2025,P0678,USA,16
27-05-2025,P0678,USA,15
03-06-2025,P0678,USA,13
10-06-2025,P0678,USA,16
17-06-2025,P0678,USA,14
24-06-2025,P0678,USA,16
20-05-2025,P0679,India,4
27-05-2025,P0679,India,6
03-06-2025,P0679,India,6
10-06-2025,P0679,India,3
17-06-2025,P0679,India,7
24-06-2025,P0679,India,7
20-05-2025,P0680,India,17
27-05-2025,P0680,India,14
03-06-2025,P0680,India,16
10-06-2025,P0680,India,15
17-06-2025,P0680,India,13
24-06-2025,P0680,India,13
20-05-2025,P0681,India,13
27-05-2025,P0681,India,15
03-06-2025,P0681,India,16
10-06-2025,P0681,India,13
17-06-2025,P0681,India,13
24-06-2025,P0681,India,16
20-05-2025,P0682,China,20
27-05-2025,P0682,China,20
03-06-2025,P0682,China,22
10-06-2025,P0682,China,22
17-06-2025,P0682,China,22
24-06-2025,P0682,China,19
20-05-2025,P0683,USA,21
27-05-2025,P0683,USA,21
03-06-2025,P0683,USA,21
10-06-2025,P0683,USA,19
17-06-2025,P0683,USA,21
24-06-2025,P0683,USA,21
20-05-2025,P0684,USA,14
27-05-2025,P0684,USA,16
03-06-2025,P0684,USA,17
10-06-2025,P0684,USA,13
17-06-2025,P0684,USA,13
24-06-2025,P0684,USA,15
20-05-2025,P0685,China,14
27-05-2025,P0685,China,14
03-06-2025,P0685,China,15
10-06-2025,P0685,China,13
17-06-2025,P0685,China,14
24-06-2025,P0685,China,14
20-05-2025,P0686,USA,4
27-05-2025,P0686,USA,5
03-06-2025,P0686,USA,5
10-06-2025,P0686,USA,6
17-06-2025,P0686,USA,7
24-06-2025,P0686,USA,3
20-05-2025,P0687,China,22
27-05-2025,P0687,China,22
03-06-2025,P0687,China,19
10-06-2025,P0687,China,21
17-06-2025,P0687,China,19
24-06-2025,P0687,China,22
20-05-2025,P0688,France,20
27-05-2025,P0688,France,21
03-06-2025,P0688,France,21
10-06-2025,P0688,France,18
17-06-2025,P0688,France,18
24-06-2025,P0688,France,19
20-05-2025,P0689,Argentina,11
27-05-2025,P0689,Argentina,12
03-06-2025,P0689,Argentina,8
10-06-2025,P0689,Argentina,10
17-06-2025,P0689,Argentina,8
24-06-2025,P0689,Argentina,12
20-05-2025,P0690,Germany,3
27-05-2025,P0690,Germany,5
03-06-2025,P0690,Germany,6
10-06-2025,P0690,Germany,4
17-06-2025,P0690,Germany,6
24-06-2025,P0690,Germany,7
20-05-2025,P0691,Indonesia,16
27-05-2025,P0691,Indonesia,14
03-06-2025,P0691,Indonesia,16
10-06-2025,P0691,Indonesia,16
17-06-2025,P0691,Indonesia,13
24-06-2025,P0691,Indonesia,13
20-05-2025,P0692,Germany,13
27-05-2025,P0692,Germany,14
03-06-2025,P0692,Germany,17
10-06-2025,P0692,Germany,16
17-06-2025,P0692,Germany,14
24-06-2025,P0692,Germany,13
20-05-2025,P0693,USA,3
27-05-2025,P0693,USA,5
03-06-2025,P0693,USA,5
10-06-2025,P0693,USA,3
17-06-2025,P0693,USA,7
24-06-2025,P0693,USA,4
20-05-2025,P0694,Mexico,12
27-05-2025,P0694,Mexico,11
03-06-2025,P0694,Mexico,12
10-06-2025,P0694,Mexico,8
17-06-2025,P0694,Mexico,10
